Date,NtaCode,Thefts,TransitOfPeople,MarketTurnover
2020-01-08,BK37,1.0,9655,13517.14
2020-01-09,BK37,0.0,3260,6521.54
2020-01-10,BK37,0.0,2611,5223.44
2020-01-11,BK37,1.0,7586,10621.14
2020-01-12,BK37,0.0,1126,2253.99
2020-01-13,BK37,2.0,3753,3566.28
2020-01-14,BK37,0.0,1136,2272.99
2020-01-15,BK37,1.0,7271,10179.62
2020-01-16,BK37,0.0,1747,3495.22
2020-01-17,BK37,1.0,9193,12870.71
2020-01-18,BK37,2.0,4219,4008.35
2020-01-19,BK37,1.0,9194,12872.34
2020-01-20,BK37,3.0,3140,2826.38
2020-01-21,BK37,1.0,7678,10750.2
2020-01-22,BK37,1.0,8083,11317.25
2020-01-23,BK37,0.0,2473,4946.64
2020-01-24,BK37,0.0,2679,5358.6
2020-01-25,BK37,1.0,9243,12941.18
2020-01-26,BK37,0.0,1264,2529.2
2020-01-27,BK37,1.0,9538,13354.38
2020-01-28,BK37,0.0,2659,5318.72
2020-01-29,BK37,1.0,9393,13151.55
2020-01-30,BK37,1.0,8326,11657.76
2020-01-31,BK37,1.0,8077,11308.65
2020-01-01,SI11,0.0,13310,26620.85
2020-01-02,SI11,1.0,49147,68806.47
2020-01-03,SI11,0.0,8090,16181.23
2020-01-04,SI11,0.0,10197,20395.52
2020-01-05,SI11,1.0,50805,71128.08
2020-01-06,SI11,0.0,22882,45764.24
2020-01-07,SI11,2.0,7275,6911.81
2020-01-08,SI11,0.0,5350,10701.69
2020-01-09,SI11,0.0,10743,21486.66
2020-01-10,SI11,0.0,20634,41269.7
2020-01-11,SI11,0.0,15807,31615.42
2020-01-12,SI11,0.0,7066,14133.96
2020-01-13,SI11,0.0,20380,40760.6
2020-01-14,SI11,1.0,42624,59674.65
2020-01-15,SI11,2.0,7435,7063.38
2020-01-16,SI11,0.0,16807,33614.25
2020-01-17,SI11,2.0,8190,7781.32
2020-01-18,SI11,0.0,13215,26431.7
2020-01-19,SI11,0.0,13943,27887.72
2020-01-20,SI11,0.0,22468,44936.5
2020-01-21,SI11,0.0,25002,50004.34
2020-01-22,SI11,0.0,4309,8619.96
2020-01-23,SI11,2.0,7893,7498.5
2020-01-24,SI11,2.0,8140,7733.21
2020-01-25,SI11,1.0,50347,70486.39
2020-01-26,SI11,0.0,21029,42058.9
2020-01-27,SI11,0.0,17422,34845.41
2020-01-28,SI11,1.0,56417,78984.07
2020-01-29,SI11,1.0,50288,70404.03
2020-01-30,SI11,1.0,42978,60170.11
2020-01-31,SI11,1.0,43327,60658.1
2020-01-01,SI32,1.0,36191,50668.42
2020-01-02,SI32,0.0,5658,11317.3
2020-01-03,SI32,0.0,5912,11824.02
2020-01-04,SI32,0.0,7543,15086.92
2020-01-05,SI32,1.0,38623,54072.47
2020-01-06,SI32,1.0,39702,55583.75
2020-01-07,SI32,0.0,15420,30840.26
2020-01-08,SI32,2.0,5524,5248.59
2020-01-09,SI32,1.0,38257,53561.19
2020-01-10,SI32,0.0,16251,32503.36
2020-01-11,SI32,2.0,5164,4906.49
2020-01-12,SI32,0.0,14091,28182.96
2020-01-13,SI32,0.0,3973,7947.3
2020-01-14,SI32,2.0,5306,5040.85
2020-01-15,SI32,0.0,8083,16167.37
2020-01-16,SI32,0.0,10912,21824.93
2020-01-17,SI32,0.0,17481,34963.01
2020-01-18,SI32,0.0,9378,18757.36
2020-01-19,SI32,1.0,35312,49438.05
2020-01-20,SI32,2.0,5850,5558.11
2020-01-21,SI32,0.0,3729,7458.52
2020-01-22,SI32,0.0,6056,12113.61
2020-01-23,SI32,1.0,28767,40274.28
2020-01-24,SI32,0.0,4834,9669.66
2020-01-25,SI32,1.0,38770,54278.14
2020-01-26,SI32,1.0,35099,49139.64
2020-01-27,SI32,0.0,8761,17523.15
2020-01-28,SI32,0.0,12534,25068.33
2020-01-29,SI32,0.0,9961,19923.67
2020-01-30,SI32,0.0,10247,20495.29
2020-01-31,SI32,0.0,5956,11913.81
2020-01-01,MN32,2.0,9010,8559.66
2020-01-02,MN32,1.0,51060,71484.31
2020-01-03,MN32,0.0,25613,51226.47
2020-01-04,MN32,0.0,21802,43604.01
2020-01-05,MN32,0.0,21196,42393.32
2020-01-06,MN32,0.0,14575,29150.34
2020-01-07,MN32,0.0,10527,21054.84
2020-01-08,MN32,1.0,55710,77994.52
2020-01-09,MN32,1.0,57684,80758.86
2020-01-10,MN32,0.0,14126,28252.78
2020-01-11,MN32,0.0,25870,51741.84
2020-01-12,MN32,0.0,16966,33932.91
2020-01-13,MN32,1.0,48946,68525.75
2020-01-14,MN32,3.0,10484,9435.76
2020-01-15,MN32,0.0,13332,26664.28
2020-01-16,MN32,1.0,61774,86484.6
2020-01-17,MN32,0.0,4866,9733.17
2020-01-18,MN32,1.0,50376,70526.64
2020-01-19,MN32,0.0,12095,24191.68
2020-01-20,MN32,0.0,23572,47145.47
2020-01-21,MN32,0.0,18028,36057.07
2020-01-22,MN32,0.0,27593,55186.92
2020-01-23,MN32,0.0,14130,28260.26
2020-01-24,MN32,1.0,61694,86372.91
2020-01-25,MN32,1.0,62745,87844.24
2020-01-26,MN32,1.0,50530,70743.01
2020-01-27,MN32,1.0,55829,78160.94
2020-01-28,MN32,0.0,25698,51397.88
2020-01-29,MN32,0.0,21384,42769.15
2020-01-30,MN32,1.0,61633,86286.27
2020-01-31,MN32,0.0,20792,41585.08
2020-01-01,QN48,0.0,11964,23928.47
2020-01-02,QN48,2.0,8445,8023.2
2020-01-03,QN48,1.0,52084,72918.66
2020-01-04,QN48,0.0,12686,25372.59
2020-01-05,QN48,0.0,8996,17992.21
2020-01-06,QN48,0.0,7731,15463.29
2020-01-07,QN48,3.0,9816,8835.27
2020-01-08,QN48,0.0,25938,51877.02
2020-01-09,QN48,1.0,59155,82818.16
2020-01-10,QN48,0.0,7427,14855.45
2020-01-11,QN48,0.0,20374,40749.93
2020-01-12,QN48,0.0,19032,38065.68
2020-01-13,QN48,0.0,11427,22854.05
2020-01-14,QN48,1.0,45727,64018.54
2020-01-15,QN48,0.0,10405,20811.65
2020-01-16,QN48,0.0,24923,49846.2
2020-01-17,QN48,0.0,7137,14274.49
2020-01-18,QN48,2.0,8814,8373.91
2020-01-19,QN48,0.0,22989,45978.48
2020-01-20,QN48,1.0,51142,71600.1
2020-01-21,QN48,1.0,58107,81349.92
2020-01-22,QN48,1.0,54990,76986.53
2020-01-23,QN48,1.0,57717,80804.16
2020-01-24,QN48,0.0,22355,44711.94
2020-01-25,QN48,2.0,7776,7387.62
2020-01-26,QN48,1.0,58169,81437.5
2020-01-27,QN48,0.0,24451,48902.38
2020-01-28,QN48,0.0,7163,14327.8
2020-01-29,QN48,1.0,51716,72402.62
2020-01-30,QN48,1.0,53263,74568.4
2020-01-31,QN48,1.0,43732,61225.41
2020-01-01,QN52,0.0,16719,33438.9
2020-01-02,QN52,1.0,55020,77029.18
2020-01-03,QN52,0.0,7438,14876.91
2020-01-04,QN52,2.0,7033,6681.39
2020-01-05,QN52,1.0,48164,67430.79
2020-01-06,QN52,0.0,14244,28488.5
2020-01-07,QN52,1.0,54076,75706.69
2020-01-08,QN52,0.0,9705,19410.86
2020-01-09,QN52,0.0,13730,27461.84
2020-01-10,QN52,1.0,53434,74808.49
2020-01-11,QN52,2.0,7668,7285.42
2020-01-12,QN52,0.0,14164,28329.24
2020-01-13,QN52,1.0,51691,72367.52
2020-01-14,QN52,1.0,55930,78303.25
2020-01-15,QN52,0.0,12329,24659.48
2020-01-16,QN52,1.0,44551,62371.5
2020-01-17,QN52,0.0,23098,46196.03
2020-01-18,QN52,1.0,47924,67094.82
2020-01-19,QN52,1.0,47389,66344.9
2020-01-20,QN52,0.0,18707,37414.02
2020-01-21,QN52,0.0,13603,27207.14
2020-01-22,QN52,3.0,9041,8137.47
2020-01-23,QN52,0.0,5672,11344.48
2020-01-24,QN52,0.0,22791,45583.42
2020-01-25,QN52,0.0,5196,10393.6
2020-01-26,QN52,2.0,7381,7012.63
2020-01-27,QN52,0.0,22312,44624.31
2020-01-28,QN52,1.0,43073,60302.91
2020-01-29,QN52,0.0,20392,40785.64
2020-01-30,QN52,0.0,12849,25699.51
2020-01-31,QN52,0.0,10838,21676.6
2020-01-01,BX35,0.0,23509,47018.21
2020-01-02,BX35,1.0,46483,65077.18
2020-01-03,BX35,0.0,10944,21888.28
2020-01-04,BX35,0.0,25261,50523.16
2020-01-05,BX35,1.0,59632,83485.52
2020-01-06,BX35,2.0,9105,8650.05
2020-01-07,BX35,1.0,55722,78010.81
2020-01-08,BX35,2.0,9009,8558.57
2020-01-09,BX35,1.0,45853,64194.29
2020-01-10,BX35,0.0,23012,46024.75
2020-01-11,BX35,0.0,17613,35226.35
2020-01-12,BX35,0.0,26243,52487.67
2020-01-13,BX35,2.0,9152,8695.3
2020-01-14,BX35,0.0,8819,17638.41
2020-01-15,BX35,0.0,23562,47125.14
2020-01-16,BX35,2.0,8552,8124.82
2020-01-17,BX35,0.0,24377,48754.11
2020-01-18,BX35,0.0,13340,26681.94
2020-01-19,BX35,0.0,5711,11423.51
2020-01-20,BX35,0.0,8186,16373.73
2020-01-21,BX35,0.0,6858,13717.02
2020-01-22,BX35,1.0,58833,82367.07
2020-01-23,BX35,2.0,7991,7592.08
2020-01-24,BX35,0.0,20756,41512.84
2020-01-25,BX35,2.0,8172,7763.45
2020-01-26,BX35,2.0,9147,8690.23
2020-01-27,BX35,0.0,26545,53091.25
2020-01-28,BX35,0.0,7525,15050.03
2020-01-29,BX35,0.0,22414,44829.87
2020-01-30,BX35,0.0,22634,45269.36
2020-01-31,BX35,0.0,20746,41492.53
2020-01-01,MN01,2.0,6643,6311.16
2020-01-02,MN01,2.0,6851,6508.86
2020-01-03,MN01,1.0,45064,63089.78
2020-01-04,MN01,2.0,6790,6450.88
2020-01-05,MN01,2.0,6521,6195.65
2020-01-06,MN01,0.0,20165,40330.77
2020-01-07,MN01,1.0,41231,57724.78
2020-01-08,MN01,0.0,17114,34228.28
2020-01-09,MN01,1.0,43489,60885.33
2020-01-10,MN01,1.0,44272,61982.04
2020-01-11,MN01,0.0,3575,7150.6
2020-01-12,MN01,0.0,7593,15187.4
2020-01-13,MN01,0.0,14849,29699.83
2020-01-14,MN01,0.0,3728,7457.86
2020-01-15,MN01,0.0,6073,12146.65
2020-01-16,MN01,2.0,6684,6349.89
2020-01-17,MN01,1.0,43515,60921.9
2020-01-18,MN01,1.0,38772,54281.36
2020-01-19,MN01,0.0,18754,37508.03
2020-01-20,MN01,0.0,11098,22197.71
2020-01-21,MN01,0.0,18415,36831.55
2020-01-22,MN01,0.0,3938,7876.73
2020-01-23,MN01,0.0,3918,7837.09
2020-01-24,MN01,0.0,10029,20058.01
2020-01-25,MN01,1.0,40649,56908.84
2020-01-26,MN01,0.0,18672,37344.94
2020-01-27,MN01,0.0,8849,17699.99
2020-01-28,MN01,2.0,6079,5775.24
2020-01-29,MN01,0.0,13840,27681.59
2020-01-30,MN01,1.0,45833,64166.33
2020-01-31,MN01,0.0,6214,12429.99
2020-01-01,MN23,0.0,13709,27418.39
2020-01-02,MN23,0.0,9643,19287.19
2020-01-03,MN23,0.0,6432,12865.54
2020-01-04,MN23,1.0,34172,47840.97
2020-01-05,MN23,3.0,7169,6452.71
2020-01-06,MN23,0.0,8593,17186.75
2020-01-07,MN23,0.0,7733,15467.81
2020-01-08,MN23,0.0,14614,29228.63
2020-01-09,MN23,0.0,4584,9169.4
2020-01-10,MN23,1.0,42060,58884.63
2020-01-11,MN23,0.0,17198,34396.24
2020-01-12,MN23,2.0,6350,6033.21
2020-01-13,MN23,0.0,6585,13171.55
2020-01-14,MN23,0.0,17104,34208.14
2020-01-15,MN23,0.0,12554,25109.67
2020-01-16,MN23,0.0,6006,12013.52
2020-01-17,MN23,0.0,6319,12639.57
2020-01-18,MN23,1.0,37988,53184.13
2020-01-19,MN23,0.0,10834,21669.05
2020-01-20,MN23,2.0,6079,5775.19
2020-01-21,MN23,0.0,13779,27559.82
2020-01-22,MN23,2.0,6236,5924.34
2020-01-23,MN23,1.0,38776,54287.24
2020-01-24,MN23,1.0,36474,51064.78
2020-01-25,MN23,0.0,9945,19891.17
2020-01-26,MN23,1.0,40459,56643.64
2020-01-27,MN23,2.0,5885,5590.76
2020-01-28,MN23,2.0,5997,5697.97
2020-01-29,MN23,0.0,8868,17736.46
2020-01-30,MN23,0.0,8770,17541.86
2020-01-31,MN23,0.0,17853,35707.28
2020-01-01,BK09,0.0,7929,15858.55
2020-01-02,BK09,0.0,2236,4473.97
2020-01-03,BK09,0.0,4662,9325.94
2020-01-04,BK09,1.0,15706,21989.67
2020-01-05,BK09,0.0,5543,11086.39
2020-01-06,BK09,2.0,6859,6516.55
2020-01-07,BK09,0.0,5941,11882.62
2020-01-08,BK09,0.0,5045,10090.34
2020-01-09,BK09,0.0,6401,12802.52
2020-01-10,BK09,2.0,6875,6531.94
2020-01-11,BK09,2.0,7004,6654.39
2020-01-12,BK09,0.0,5228,10457.93
2020-01-13,BK09,0.0,5639,11278.82
2020-01-14,BK09,0.0,1961,3922.25
2020-01-15,BK09,0.0,4788,9576.65
2020-01-16,BK09,0.0,2883,5767.38
2020-01-17,BK09,0.0,5992,11985.38
2020-01-18,BK09,0.0,3186,6373.13
2020-01-19,BK09,0.0,5307,10615.75
2020-01-20,BK09,0.0,4981,9962.76
2020-01-21,BK09,0.0,4468,8937.61
2020-01-22,BK09,0.0,5330,10660.97
2020-01-23,BK09,0.0,3292,6585.99
2020-01-24,BK09,0.0,4773,9547.07
2020-01-25,BK09,0.0,7605,15210.56
2020-01-26,BK09,0.0,3861,7723.47
2020-01-27,BK09,0.0,7654,15308.96
2020-01-28,BK09,0.0,5786,11572.12
2020-01-29,BK09,0.0,7173,14346.59
2020-01-30,BK09,0.0,7130,14260.49
2020-01-31,BK09,0.0,7974,15949.16
2020-01-01,MN13,0.0,6091,12183.88
2020-01-02,MN13,0.0,12549,25098.73
2020-01-03,MN13,0.0,9454,18908.24
2020-01-04,MN13,1.0,52108,72951.47
2020-01-05,MN13,1.0,41057,57480.88
2020-01-06,MN13,0.0,19879,39759.78
2020-01-07,MN13,0.0,8397,16794.78
2020-01-08,MN13,0.0,7195,14390.76
2020-01-09,MN13,1.0,47642,66700.14
2020-01-10,MN13,0.0,11806,23613.64
2020-01-11,MN13,1.0,48996,68594.75
2020-01-12,MN13,1.0,43626,61077.18
2020-01-13,MN13,0.0,21015,42031.81
2020-01-14,MN13,2.0,6944,6597.18
2020-01-15,MN13,1.0,42624,59674.42
2020-01-16,MN13,0.0,4526,9053.83
2020-01-17,MN13,3.0,8604,7743.95
2020-01-18,MN13,0.0,4609,9218.48
2020-01-19,MN13,1.0,48394,67752.9
2020-01-20,MN13,1.0,45949,64329.29
2020-01-21,MN13,0.0,7512,15024.9
2020-01-22,MN13,2.0,7651,7268.81
2020-01-23,MN13,0.0,9205,18410.35
2020-01-24,MN13,0.0,20222,40444.48
2020-01-25,MN13,0.0,17500,35001.81
2020-01-26,MN13,0.0,22735,45471.21
2020-01-27,MN13,2.0,6707,6372.11
2020-01-28,MN13,0.0,9254,18509.65
2020-01-29,MN13,2.0,6828,6486.73
2020-01-30,MN13,0.0,13369,26738.58
2020-01-31,MN13,0.0,9415,18831.56
2020-01-01,BX40,2.0,4148,3941.12
2020-01-02,BX40,1.0,30693,42971.51
2020-01-03,BX40,0.0,13634,27269.09
2020-01-04,BX40,0.0,4392,8785.76
2020-01-05,BX40,0.0,12043,24086.12
2020-01-06,BX40,0.0,8694,17388.55
2020-01-07,BX40,1.0,23911,33476.22
2020-01-08,BX40,0.0,10014,20028.64
2020-01-09,BX40,0.0,3272,6545.69
2020-01-10,BX40,2.0,4499,4274.58
2020-01-11,BX40,0.0,6970,13941.82
2020-01-12,BX40,0.0,2491,4983.61
2020-01-13,BX40,0.0,4122,8245.85
2020-01-14,BX40,0.0,5440,10880.35
2020-01-15,BX40,0.0,7510,15020.58
2020-01-16,BX40,0.0,11499,22998.73
2020-01-17,BX40,0.0,9030,18060.16
2020-01-18,BX40,0.0,13670,27340.05
2020-01-19,BX40,1.0,24886,34840.83
2020-01-20,BX40,0.0,8953,17907.33
2020-01-21,BX40,0.0,4539,9078.11
2020-01-22,BX40,1.0,27786,38901.74
2020-01-23,BX40,0.0,10541,21082.47
2020-01-24,BX40,1.0,24485,34279.9
2020-01-25,BX40,1.0,28921,40490.33
2020-01-26,BX40,0.0,9695,19391.28
2020-01-27,BX40,0.0,4843,9687.87
2020-01-28,BX40,0.0,3210,6421.6
2020-01-29,BX40,0.0,7129,14259.76
2020-01-30,BX40,1.0,25809,36133.7
2020-01-31,BX40,1.0,25090,35127.05
2020-01-01,BK45,1.0,50741,71038.42
2020-01-02,BK45,3.0,10297,9267.68
2020-01-03,BK45,0.0,11395,22791.56
2020-01-04,BK45,0.0,15410,30820.95
2020-01-05,BK45,1.0,60226,84317.17
2020-01-06,BK45,0.0,20778,41557.8
2020-01-07,BK45,1.0,47093,65930.96
2020-01-08,BK45,0.0,25672,51345.85
2020-01-09,BK45,2.0,8428,8006.81
2020-01-10,BK45,0.0,7402,14804.79
2020-01-11,BK45,1.0,50481,70673.54
2020-01-12,BK45,2.0,8256,7843.46
2020-01-13,BK45,2.0,8113,7708.28
2020-01-14,BK45,0.0,25759,51519.98
2020-01-15,BK45,0.0,4764,9529.68
2020-01-16,BK45,1.0,62023,86833.3
2020-01-17,BK45,0.0,25549,51099.48
2020-01-18,BK45,4.0,10294,9265.1
2020-01-19,BK45,0.0,5990,11981.5
2020-01-20,BK45,0.0,12289,24579.79
2020-01-21,BK45,1.0,47884,67037.68
2020-01-22,BK45,1.0,50771,71079.95
2020-01-23,BK45,2.0,8494,8070.12
2020-01-24,BK45,1.0,62589,87625.17
2020-01-25,BK45,0.0,9762,19524.04
2020-01-26,BK45,2.0,9158,8700.24
2020-01-27,BK45,0.0,17898,35796.28
2020-01-28,BK45,0.0,6065,12131.33
2020-01-29,BK45,0.0,23426,46852.39
2020-01-30,BK45,0.0,18508,37016.84
2020-01-31,BK45,0.0,12566,25132.17
2020-01-01,MN12,0.0,19314,38629.52
2020-01-02,MN12,0.0,5177,10355.16
2020-01-03,MN12,1.0,36817,51544.93
2020-01-04,MN12,0.0,12175,24350.85
2020-01-05,MN12,0.0,8749,17499.03
2020-01-06,MN12,2.0,6752,6415.27
2020-01-07,MN12,2.0,7307,6941.73
2020-01-08,MN12,0.0,17284,34568.69
2020-01-09,MN12,0.0,20475,40951.16
2020-01-10,MN12,0.0,4821,9643.49
2020-01-11,MN12,2.0,7326,6960.27
2020-01-12,MN12,2.0,6611,6280.83
2020-01-13,MN12,1.0,36996,51795.17
2020-01-14,MN12,0.0,8173,16347.55
2020-01-15,MN12,2.0,6888,6543.6
2020-01-16,MN12,0.0,15639,31279.14
2020-01-17,MN12,0.0,4326,8653.49
2020-01-18,MN12,0.0,6001,12003.71
2020-01-19,MN12,0.0,7195,14391.75
2020-01-20,MN12,1.0,44825,62755.01
2020-01-21,MN12,2.0,6591,6262.35
2020-01-22,MN12,0.0,15982,31965.82
2020-01-23,MN12,1.0,48024,67233.67
2020-01-24,MN12,2.0,7235,6873.47
2020-01-25,MN12,0.0,17668,35337.44
2020-01-26,MN12,0.0,21862,43724.89
2020-01-27,MN12,1.0,43334,60668.96
2020-01-28,MN12,0.0,18441,36883.93
2020-01-29,MN12,0.0,19781,39563.63
2020-01-30,MN12,2.0,6724,6388.45
2020-01-31,MN12,0.0,15228,30456.12
2020-01-01,BX43,2.0,3721,3535.75
2020-01-02,BX43,2.0,3762,3574.01
2020-01-03,BX43,0.0,6948,13896.89
2020-01-04,BX43,1.0,23431,32803.52
2020-01-05,BX43,0.0,4014,8028.62
2020-01-06,BX43,0.0,8304,16608.26
2020-01-07,BX43,0.0,4923,9846.41
2020-01-08,BX43,0.0,6769,13538.45
2020-01-09,BX43,1.0,24154,33815.71
2020-01-10,BX43,2.0,3513,3338.26
2020-01-11,BX43,4.0,4385,3947.07
2020-01-12,BX43,0.0,10589,21178.62
2020-01-13,BX43,1.0,25889,36245.75
2020-01-14,BX43,1.0,22157,31019.81
2020-01-15,BX43,2.0,3731,3545.22
2020-01-16,BX43,0.0,10858,21716.66
2020-01-17,BX43,0.0,2376,4753.15
2020-01-18,BX43,0.0,6062,12124.29
2020-01-19,BX43,2.0,3471,3298.07
2020-01-20,BX43,1.0,20082,28116.05
2020-01-21,BX43,0.0,10865,21731.64
2020-01-22,BX43,1.0,26142,36599.2
2020-01-23,BX43,0.0,5152,10305.65
2020-01-24,BX43,0.0,6221,12442.04
2020-01-25,BX43,0.0,7089,14179.93
2020-01-26,BX43,0.0,10511,21022.03
2020-01-27,BX43,0.0,6929,13859.55
2020-01-28,BX43,2.0,3973,3774.59
2020-01-29,BX43,0.0,6281,12562.13
2020-01-30,BX43,1.0,25328,35459.38
2020-01-31,BX43,0.0,9032,18065.83
2020-01-01,BX05,0.0,6614,13229.63
2020-01-02,BX05,2.0,3438,3266.28
2020-01-03,BX05,1.0,20160,28224.45
2020-01-04,BX05,1.0,22044,30861.64
2020-01-05,BX05,1.0,17991,25188.72
2020-01-06,BX05,0.0,3551,7102.77
2020-01-07,BX05,0.0,8140,16281.89
2020-01-08,BX05,0.0,9546,19092.6
2020-01-09,BX05,1.0,20001,28001.72
2020-01-10,BX05,0.0,8289,16578.1
2020-01-11,BX05,1.0,19928,27900.6
2020-01-12,BX05,0.0,7246,14492.84
2020-01-13,BX05,2.0,3300,3135.37
2020-01-14,BX05,0.0,4739,9479.91
2020-01-15,BX05,0.0,2799,5599.69
2020-01-16,BX05,1.0,18791,26308.08
2020-01-17,BX05,1.0,17728,24819.95
2020-01-18,BX05,0.0,6684,13369.5
2020-01-19,BX05,0.0,2483,4967.97
2020-01-20,BX05,0.0,9499,18998.37
2020-01-21,BX05,2.0,3149,2991.61
2020-01-22,BX05,1.0,20347,28485.86
2020-01-23,BX05,4.0,3953,3558.16
2020-01-24,BX05,2.0,3157,2999.39
2020-01-25,BX05,1.0,22988,32183.65
2020-01-26,BX05,0.0,7887,15774.04
2020-01-27,BX05,1.0,20255,28358.04
2020-01-28,BX05,0.0,4048,8096.23
2020-01-29,BX05,1.0,18306,25629.66
2020-01-30,BX05,0.0,4100,8200.86
2020-01-31,BX05,0.0,8219,16438.82
2020-01-01,BX03,1.0,24858,34802.14
2020-01-02,BX03,0.0,6443,12886.22
2020-01-03,BX03,2.0,3843,3651.17
2020-01-04,BX03,2.0,4010,3810.32
2020-01-05,BX03,1.0,21051,29471.6
2020-01-06,BX03,0.0,6758,13516.03
2020-01-07,BX03,0.0,2441,4882.24
2020-01-08,BX03,1.0,24600,34440.42
2020-01-09,BX03,2.0,4181,3972.88
2020-01-10,BX03,2.0,4033,3832.29
2020-01-11,BX03,2.0,3830,3639.04
2020-01-12,BX03,2.0,4077,3873.48
2020-01-13,BX03,0.0,9192,18384.36
2020-01-14,BX03,2.0,3855,3662.59
2020-01-15,BX03,0.0,8122,16245.99
2020-01-16,BX03,2.0,4135,3929.16
2020-01-17,BX03,1.0,20990,29386.81
2020-01-18,BX03,1.0,21674,30344.22
2020-01-19,BX03,0.0,5325,10650.91
2020-01-20,BX03,0.0,7558,15117.84
2020-01-21,BX03,2.0,3736,3549.93
2020-01-22,BX03,0.0,6461,12923.89
2020-01-23,BX03,1.0,24502,34303.97
2020-01-24,BX03,0.0,9141,18282.24
2020-01-25,BX03,2.0,3882,3688.64
2020-01-26,BX03,1.0,24697,34576.87
2020-01-27,BX03,0.0,10158,20317.2
2020-01-28,BX03,1.0,21674,30344.2
2020-01-29,BX03,1.0,23733,33226.98
2020-01-30,BX03,0.0,3737,7475.96
2020-01-31,BX03,2.0,3668,3484.92
2020-01-01,BX13,2.0,3714,3528.42
2020-01-02,BX13,2.0,3951,3753.55
2020-01-03,BX13,0.0,3427,6854.13
2020-01-04,BX13,0.0,3957,7914.87
2020-01-05,BX13,1.0,21763,30469.27
2020-01-06,BX13,0.0,4320,8641.23
2020-01-07,BX13,1.0,21785,30499.79
2020-01-08,BX13,1.0,25746,36044.74
2020-01-09,BX13,1.0,22664,31730.67
2020-01-10,BX13,1.0,25298,35418.04
2020-01-11,BX13,0.0,3851,7702.86
2020-01-12,BX13,0.0,10391,20782.69
2020-01-13,BX13,0.0,11452,22904.2
2020-01-14,BX13,0.0,9542,19085.45
2020-01-15,BX13,1.0,25992,36390.2
2020-01-16,BX13,0.0,2974,5949.74
2020-01-17,BX13,1.0,21063,29489.54
2020-01-18,BX13,1.0,27807,38930.96
2020-01-19,BX13,0.0,3747,7495.14
2020-01-20,BX13,1.0,24906,34869.35
2020-01-21,BX13,1.0,24083,33716.31
2020-01-22,BX13,0.0,11724,23448.46
2020-01-23,BX13,3.0,4519,4067.28
2020-01-24,BX13,0.0,8609,17219.28
2020-01-25,BX13,0.0,3584,7169.75
2020-01-26,BX13,2.0,4025,3824.13
2020-01-27,BX13,2.0,3820,3629.16
2020-01-28,BX13,0.0,10623,21246.17
2020-01-29,BX13,0.0,7992,15985.43
2020-01-30,BX13,2.0,3653,3470.81
2020-01-31,BX13,0.0,10223,20446.15
2020-01-01,BK17,0.0,3282,6565.15
2020-01-02,BK17,0.0,2457,4914.2
2020-01-03,BK17,0.0,12551,25102.14
2020-01-04,BK17,2.0,4056,3853.59
2020-01-05,BK17,0.0,2432,4864.6
2020-01-06,BK17,2.0,4203,3993.37
2020-01-07,BK17,0.0,2395,4791.49
2020-01-08,BK17,1.0,26713,37398.86
2020-01-09,BK17,1.0,26177,36648.3
2020-01-10,BK17,1.0,23766,33273.1
2020-01-11,BK17,0.0,9688,19376.65
2020-01-12,BK17,1.0,26427,36998.64
2020-01-13,BK17,0.0,3105,6210.94
2020-01-14,BK17,0.0,5079,10158.29
2020-01-15,BK17,2.0,4281,4067.52
2020-01-16,BK17,1.0,21122,29571.92
2020-01-17,BK17,0.0,9622,19244.42
2020-01-18,BK17,0.0,4908,9817.19
2020-01-19,BK17,1.0,21812,30538.06
2020-01-20,BK17,0.0,3623,7247.28
2020-01-21,BK17,0.0,6486,12972.06
2020-01-22,BK17,1.0,22341,31278.1
2020-01-23,BK17,1.0,25052,35073.92
2020-01-24,BK17,0.0,7330,14660.65
2020-01-25,BK17,1.0,22565,31591.75
2020-01-26,BK17,5.0,4751,4276.76
2020-01-27,BK17,0.0,9475,18951.64
2020-01-28,BK17,0.0,7948,15897.36
2020-01-29,BK17,0.0,9648,19297.74
2020-01-30,BK17,0.0,12169,24339.04
2020-01-31,BK17,2.0,4247,4034.94
2020-01-01,SI08,0.0,1599,3198.23
2020-01-02,SI08,0.0,4758,9517.47
2020-01-03,SI08,0.0,5731,11462.97
2020-01-04,SI08,0.0,6376,12752.9
2020-01-05,SI08,0.0,6560,13121.78
2020-01-06,SI08,1.0,14692,20569.27
2020-01-07,SI08,0.0,3370,6741.89
2020-01-08,SI08,0.0,6303,12606.38
2020-01-09,SI08,2.0,5824,5533.04
2020-01-10,SI08,0.0,6297,12595.68
2020-01-11,SI08,0.0,5076,10152.92
2020-01-12,SI08,1.0,12895,18053.27
2020-01-13,SI08,2.0,6203,5893.51
2020-01-14,SI08,0.0,1638,3277.27
2020-01-15,SI08,1.0,12435,17409.73
2020-01-16,SI08,0.0,3119,6238.39
2020-01-17,SI08,0.0,5896,11792.15
2020-01-18,SI08,0.0,6590,13180.87
2020-01-19,SI08,0.0,3091,6183.22
2020-01-20,SI08,1.0,12364,17310.68
2020-01-21,SI08,1.0,10847,15186.68
2020-01-22,SI08,0.0,2620,5241.4
2020-01-23,SI08,0.0,2436,4873.12
2020-01-24,SI08,0.0,4672,9344.15
2020-01-25,SI08,1.0,10895,15253.15
